PROV2461;Ot d-at-l Seria;;;;;;;;;;;;x
PROV2463;Porso da Legra;;;;;;;;;;;;x
PROV2464;Menharia;;;;;;;;;;;;x
PROV2466;Fitasao;;;;;;;;;;;;x
PROV2467;Federicopolis;;;;;;;;;;;;x
PROV2345;Sertanhia;;;;;;;;;;;;x
PROV2347;Uruquia d-at-l Nuri;;;;;;;;;;;;x
PROV2344;Uruquia d-at-l Seria;;;;;;;;;;;;x
PROV2348;Nua Brixinha;;;;;;;;;;;;x
PROV2346;Corominha;;;;;;;;;;;;x
PROV2363;Il Nurigo;;;;;;;;;;;;x
PROV2349;Regiao Xunim;;;;;;;;;;;;x
PROV2351;Maxdalinha;;;;;;;;;;;;x
PROV2350;Tira Allulia;;;;;;;;;;;;x
PROV2352;Ot' d-at-l Plazsa;;;;;;;;;;;;x
PROV2354;Nua Ballia;;;;;;;;;;;;x
PROV2353;Tarlê;;;;;;;;;;;;x
PROV2355;Corso do Roxo;;;;;;;;;;;;x
PROV2386;Persucallao;;;;;;;;;;;;x
PROV2379;Córdoma;;;;;;;;;;;;x
PROV2380;Vix Dinoca;;;;;;;;;;;;x
PROV2381;Riverinha;;;;;;;;;;;;x
PROV2383;Tirasao;;;;;;;;;;;;x
PROV2384;Mercinia;;;;;;;;;;;;x
PROV2382;Sorogênia;;;;;;;;;;;;x
PROV2359;Citae Borginha;;;;;;;;;;;;x
PROV2393;Llituria;;;;;;;;;;;;x
PROV2321;Terraien;;;;;;;;;;;;x
PROV2320;Guarapá;;;;;;;;;;;;x
PROV2319;Santán;;;;;;;;;;;;x
PROV2317;Jicnago;;;;;;;;;;;;x
PROV2316;Orijia;;;;;;;;;;;;x
PROV2318;Sabatigia;;;;;;;;;;;;x
PROV2418;Quiáo;;;;;;;;;;;;x
PROV2419;Corimina;;;;;;;;;;;;x
PROV2416;Portamarilo;;;;;;;;;;;;x
PROV2337;Lixer;;;;;;;;;;;;x
PROV2367;Pó 'e Guará;;;;;;;;;;;;x
PROV2365;Minien;;;;;;;;;;;;x
PROV2365;Estevacitá;;;;;;;;;;;;x
PROV2376;Des-o Ter;;;;;;;;;;;;x
PROV2377;Brijas;;;;;;;;;;;;x
PROV2356;Fliujido;;;;;;;;;;;;x
PROV2366;Isla Bel;;;;;;;;;;;;x
PROV2378;Malíja;;;;;;;;;;;;x
PROV2362;Provinje;;;;;;;;;;;;x
PROV2360;Sax Trovije;;;;;;;;;;;;x
PROV3289;Scottish Channel;;;;;;;;;;;;x
PROV1008;Moskva;;;;;;;;;;;;x
RUS_1008;Moskva;;;;;;;;;;;;x
OMS_1064;Omsk Pravyy;;;;;;;;;;;;x
OMS_1067;Vostok;;;;;;;;;;;;x
SIB_394;Krilograd Pravyy;;;;;;;;;;;;x
SIB_2659;Arkticheskiy;;;;;;;;;;;;x
RUS_2653;Voronkrasnyy;;;;;;;;;;;;x
RUS_389;Romangrad Pravyy;;;;;;;;;;;;x
RUS_2685;Vershina;;;;;;;;;;;;x
PROV1202;Zakharograd;;;;;;;;;;;;x
PROV1485;Stalinovich;;;;;;;;;;;;x
PROV1068;Kostya;;;;;;;;;;;;x
PROV1190;Konstantinograd;;;;;;;;;;;;x
PROV2656;Ustin;;;;;;;;;;;;;;;;;;;;;;;x
PROV2701;Osip;;;;;;;;;;;;;;;;;;;;;;;x
RUS_2680;Bespoleznyy;;;;;;;;;;;;;;;;;;;;;;;x
HAN_530;Neue Küste;;;;;;;;;;;;;;;;;;;;;;;x
PROV313;Olso;;;;;;;;;;;;;;;;;;;;;;;x
PROV310;Frekkefjord;;;;;;;;;;;;;;;;;;;;;;;x
PROV311;Kristianssand;;;;;;;;;;;;;;;;;;;;;;;x
PROV1021;Jerperland;;;;;;;;;;;;;;;;;;;;;;;x
PROV1045;Osteroy;;;;;;;;;;;;;;;;;;;;;;;x
PROV1023;Leidingshaugen;;;;;;;;;;;;;;;;;;;;;;;x
PROV1096;Evje;;;;;;;;;;;;;;;;;;;;;;;x
PROV1652;Nyverden;;;;;;;;;;;;;;;;;;;;;;;x
PROV74;Kolderveen;;;;;;;;;;;;;;;;;;;;;;;x
PROV75;Bloemstad;;;;;;;;;;;;;;;;;;;;;;;x
PROV77;Zittend en Kade;;;;;;;;;;;;;;;;;;;;;;;x
QUE_75;Nieuw-Kouderhagen;;;;;;;;;;;;;;;;;;;;;;;x
PROV3290;The Sea of Eyre;;;;;;;;;;;;;;;;;;;;;;;x
PROV2492;Palicon;;;;;;;;;;;;;;;;;;;;;;;x
PROV2496;Fromden;;;;;;;;;;;;;;;;;;;;;;;x
PROV2499;Black Hills;;;;;;;;;;;;;;;;;;;;;;;x
PROV2495;Desert;;;;;;;;;;;;;;;;;;;;;;;x
PROV2507;Windy Sands;;;;;;;;;;;;;;;;;;;;;;;x
PROV2603;Rezere;;;;;;;;;;;;;;;;;;;;;;;x
PROV2699;Allakalla;;;;;;;;;;;;;;;;;;;;;;;x
PROV2504;Esperia City;;;;;;;;;;;;;;;;;;;;;;;x
ENG_210;Fromden;;;;;;;;;;;;;;;;;;;;;;;x
ENG_2497;Perth;;;;;;;;;;;;;;;;;;;;;;;x
AST_2500;Esperia;;;;;;;;;;;;;;;;;;;;;;;x
AST_2501;Broome;;;;;;;;;;;;;;;;;;;;;;;x
AST_210;Esperia;;;;;;;;;;;;;;;;;;;;;;;x
AST_399;Trovenstray;;;;;;;;;;;;;;;;;;;;;;;x
AST_407;Saplaid;;;;;;;;;;;;;;;;;;;;;;;x
AST_856;Nowozer-Braze;;;;;;;;;;;;;;;;;;;;;;;x
AST_742;Ranseyre;;;;;;;;;;;;;;;;;;;;;;;x
AST_2476;Melbourne;;;;;;;;;;;;;;;;;;;;;;;x
AST_128;The Lost Coast;;;;;;;;;;;;;;;;;;;;;;;x
AST_2473;Broken Plains;;;;;;;;;;;;;;;;;;;;;;;x
PROV1485;Lenikhtinsk;;;;;;;;;;;;;;;;;;;;;;;x
PROV498;Barce;;;;;;;;;;;;;;;;;;;;;;;x
NIT_637;Bohatéhory;;;;;;;;;;;;;;;;;;;;;;;x
NIT_714;Roviny;;;;;;;;;;;;;;;;;;;;;;;x
ENG_74;Terre-Neuve;;;;;;;;;;;;;;;;;;;;;;;x
PROV994;Peterburgh;;;;;;;;;;;;;;;;;;;;;;;x
BRZ_2425;Chapada;;;;;;;;;;;;;;;;;;;;;;;x
BRZ_1367;Callifal;;;;;;;;;;;;;;;;;;;;;;;x
BRZ_1954;Rallego;;;;;;;;;;;;;;;;;;;;;;;x
BRZ_2452;Campinas;;;;;;;;;;;;;;;;;;;;;;;x
FIN_339;Alustenden;;;;;;;;;;;;;;;;;;;;;;;x
SWI_721;Lombardei;;;;;;;;;;;;;;;;;;;;;;;x
RUS_1194;Setjer;;;;;;;;;;;;;;;;;;;;;;;x
RUS_2678;Bulgan;;;;;;;;;;;;;;;;;;;;;;;x
SIA_1365;Quandaoxanh;;;;;;;;;;;;;;;;;;;;;;;x 
CSK_2301;Valle del Amazonas;;;;;;;;;;;;;;;;;;;;;;;x
LIT_2569;Kurassala;;;;;;;;;;;;;;;;;;;;;;;x
RUS_945;Pamestas;;;;;;;;;;;;;;;;;;;;;;;x
USA_82;Great Cliffs;;;;;;;;;;;;;;;;;;;;;;;x
CAN_49;Northern Crossing;;;;;;;;;;;;;;;;;;;;;;;x
CAN_57;Toronto Area;;;;;;;;;;;;;;;;;;;;;;;x
WIN_2596;The Rest Points;;;;;;;;;;;;;;;;;;;;;;;x
RUS_1071;Xia;;;;;;;;;;;;;;;;;;;;;;;x
RUS_1072;Dishan;;;;;;;;;;;;;;;;;;;;;;;x
NTC_1992;Innlandskysten;;;;;;;;;;;;;;;;;;;;;;;x
NTC_1973;Zaire;;;;;;;;;;;;;;;;;;;;;;;x
NTC_2000;Hvitesund;;;;;;;;;;;;;;;;;;;;;;;x
PROV2000;Tipsbyen;;;;;;;;;;;;;;;;;;;;;;;x
PROV1983;Hvitesund;;;;;;;;;;;;;;;;;;;;;;;x
PROV1977;Hafnarlaekur;;;;;;;;;;;;;;;;;;;;;;;x
PROV2624;Kystsjø;;;;;;;;;;;;;;;;;;;;;;;x
PROV1978;Tollefsrud;;;;;;;;;;;;;;;;;;;;;;;x
PROV1980;Opptelling;;;;;;;;;;;;;;;;;;;;;;;x
PROV1992;Handelbukt;;;;;;;;;;;;;;;;;;;;;;;x
PROV1976;Mølleskov;;;;;;;;;;;;;;;;;;;;;;;x
PROV1975;Nordholm;;;;;;;;;;;;;;;;;;;;;;;x
PROV1974;Stoffsted;;;;;;;;;;;;;;;;;;;;;;;x
PROV1972;Sólholt;;;;;;;;;;;;;;;;;;;;;;;x
PROV1973;Hoppepunkt;;;;;;;;;;;;;;;;;;;;;;;x
PROV1955;Aasøyer;;;;;;;;;;;;;;;;;;;;;;;x
PROV3295;Rùkou Sea;;;;;;;;;;;;;;;;;;;;;;;x
PROV3108;The Yin Sea;;;;;;;;;;;;;;;;;;;;;;;x
PROV3235;The Jiaoyì;;;;;;;;;;;;;;;;;;;;;;;x
PROV3301;Sea of Rèshui;;;;;;;;;;;;;;;;;;;;;;;x
ENG_277;Chester;;;;;;;;;;;;;;;;;;;;;;;x
ENG_280;Tyne;;;;;;;;;;;;;;;;;;;;;;;x
PROV280;Tyne;;;;;;;;;;;;;;;;;;;;;;;x
ENG_291;Anglia;;;;;;;;;;;;;;;;;;;;;;;x
PROV292;Norfolk;;;;;;;;;;;;;;;;;;;;;;;x
NEP_1329;Pahajala;;;;;;;;;;;;;;;;;;;;;;;x
NEP_1326;Rajad;;;;;;;;;;;;;;;;;;;;;;;x
NEP_1327;The Himas;;;;;;;;;;;;;;;;;;;;;;;x
DEL_1236;Naee Delhee;;;;;;;;;;;;;;;;;;;;;;;x
IND_1290;Issac's Ghar;;;;;;;;;;;;;;;;;;;;;;;x
PROV3307;The Jalmaarg;;;;;;;;;;;;;;;;;;;;;;;x
PROV3286;The Khula Samudr;;;;;;;;;;;;;;;;;;;;;;;x
PROV3303;Issac's Gahara;;;;;;;;;;;;;;;;;;;;;;;x
PROV304;Aistislah;;;;;;;;;;;;;;;;;;;;;;;x
ENG_1275;Uttam;;;;;;;;;;;;;;;;;;;;;;;x
ENG_1241;Vikaas;;;;;;;;;;;;;;;;;;;;;;;x
PROV1637;Cheju and Tsushima;;;;;;;;;;;;;;;;;;;;;;;x
PROV1476;Gongye Archipelago;;;;;;;;;;;;;;;;;;;;;;;x
PROV1543;Heicheng;;;;;;;;;;;;;;;;;;;;;;;x
CHI_1465;Ekhoron;;;;;;;;;;;;x
CHI_1468;Khuurai;;;;;;;;;;;;x
CHI_1532;Gadaadaral;;;;;;;;;;;;x
CHI_1540;Hei;;;;;;;;;;;;;;;;;;;;;;;x
RYU_1679;Bàndao;;;;;;;;;;;;;;;;;;;;;;;x
RYU_1537;Didì;;;;;;;;;;;;;;;;;;;;;;;x
JUC_1536;Ju;;;;;;;;;;;;;;;;;;;;;;;x
CHI_1563;Shangdao;;;;;;;;;;;;;;;;;;;;;;;x
CHI_1565;Xiaofang;;;;;;;;;;;;;;;;;;;;;;;x
CHI_1477;Haishì;;;;;;;;;;;;x
CHI_1470;South Anhui;;;;;;;;;;;;x
CHI_1479;Fengtian;;;;;;;;;;;;x
CHI_1482;Chaoxue;;;;;;;;;;;;x
CHI_1485;Laozuzong;;;;;;;;;;;;x
CHI_1490;Gansu;;;;;;;;;;;;x
CHI_1493;Dongwan;;;;;;;;;;;;x
CHI_1499;Cantan;;;;;;;;;;;;x
CHI_1502;Tamlai;;;;;;;;;;;;x
CHI_1505;Chilún Senlín;;;;;;;;;;;;x
CHI_1508;East Henan;;;;;;;;;;;;x
CHI_1510;West Henan;;;;;;;;;;;;x
CHI_1519;West Hubei;;;;;;;;;;;;x
CHI_1522;East Hubei;;;;;;;;;;;;x
PROV1523;Xiangdiqu;;;;;;;;;;;;x
CHI_1524;North Hunan;;;;;;;;;;;;x
CHI_1526;South Hunan;;;;;;;;;;;;x
CHI_1545;North Jiangxi;;;;;;;;;;;;x
CHI_1547;South Jiangxi;;;;;;;;;;;;x
CHI_1552;Heilongjiang;;;;;;;;;;;;x
CHI_1555;Kirin;;;;;;;;;;;;x
CHI_1559;Shaanxi;;;;;;;;;;;;x
CHI_1572;Shanxi;;;;;;;;;;;;x
CHI_1578;West Sichuan;;;;;;;;;;;;x
CHI_1579;East Sichuan;;;;;;;;;;;;x
CHI_1594;Kashgar;;;;;;;;;;;;x
CHI_1600;Urumqui;;;;;;;;;;;;x
CHI_1601;Yunnan;;;;;;;;;;;;x
CHI_1604;Shen;;;;;;;;;;;;x
CHI_1610;Wuying;;;;;;;;;;;;x
PROV923;Ninwe;;;;;;;;;;;;x
PROV843;Sakiz;;;;;;;;;;;;x
PROV859;Gelibolu;;;;;;;;;;;;x
PROV805;Solun;;;;;;;;;;;;x
PROV821;Vodinu;;;;;;;;;;;;x
PROV819;Lerin;;;;;;;;;;;;x
PROV820;Grebini;;;;;;;;;;;;x
PROV833;Trikolj;;;;;;;;;;;;x
PROV834;Athina;;;;;;;;;;;;x
PROV840;Korinthos;;;;;;;;;;;;x
PROV1751;Rakoti-Alexandria;;;;;;;;;;;;x
PROV1747;Tandata;;;;;;;;;;;;x
PROV1750;Tipersis-Phylake;;;;;;;;;;;;x
PROV1765;Phiom-Philadelphia;;;;;;;;;;;;x
PROV1763;Het-Nesut-Heracleopolis;;;;;;;;;;;;x
PROV1745;Al Qahiroah;;;;;;;;;;;;x
PROV1767;Al Luqsur;;;;;;;;;;;;x
PROV917;Yerushalayim;;;;;;;;;;;;x
PROV989;Hevron;;;;;;;;;;;;x
PROV920;Azza;;;;;;;;;;;;x
PROV919;Yaffo-Tel Aviv;;;;;;;;;;;;x
PROV918;Shechem;;;;;;;;;;;;x
PROV916;Akko;;;;;;;;;;;;x
PROV908;Rabat-Ammon;;;;;;;;;;;;x
PROV1132;Ar-Ramadi;;;;;;;;;;;;x
PROV927;Sur-marrati;;;;;;;;;;;;x
PROV1939;Tsakiyar;;;;;;;;;;;;x
PROV927;Sur-marrati;;;;;;;;;;;;x
PROV1457;Naga;;;;;;;;;;;;x
PROV3333;Tanay;;;;;;;;;;;;x
PROV3336;Cabanatuan;;;;;;;;;;;;x
PROV3340;Ibaguiow;;;;;;;;;;;;x
PROV3334;Upper Subc;;;;;;;;;;;;x
PROV1455;Pa;;;;;;;;;;;;x
PROV3332;Upper Lucina;;;;;;;;;;;;x
PROV3335;Upper Bacolod;;;;;;;;;;;;x
PROV3337;Upper Tagblaran;;;;;;;;;;;;x
PROV3338;Maraw;;;;;;;;;;;;x
PROV3339;Upper Apar;;;;;;;;;;;;x
PROV3341;UpperPalo;;;;;;;;;;;;x
ETH_1859;Onneelafa;;;;;;;;;;;;x
PROV1859;Onnee City;;;;;;;;;;;;x
ETH_1853;Ma'ibeli Meretochi;;;;;;;;;;;;x
PROV1857;Ma'ibeli City;;;;;;;;;;;;x
FRA_1927;The Tsakiya Heartlands;;;;;;;;;;;;x
PROV2589;Sarki City;;;;;;;;;;;;x
FRA_1815;Korgenkore;;;;;;;;;;;;x
FRA_1816;Mruwa;;;;;;;;;;;;x
TOR_1784;Fleuvmar;;;;;;;;;;;;x
WOL_1785;Marcage;;;;;;;;;;;;x
PROV12;Babbangabas;;;;;;;;;;;;x
PROV2589;Hanyamai-Sauri;;;;;;;;;;;;x
PROV1463;Cagyan Doro;;;;;;;;;;;;x
PROV1462;Fort Pilaria;;;;;;;;;;;;x
PROV1459;Puer Prin;;;;;;;;;;;;x
PROV3342;Rise-Artvin;;;;;;;;;;;;x
PROV3343;Nalchik;;;;;;;;;;;;x
PROV3344;Armavir;;;;;;;;;;;;x
PROV3345;Maitum;;;;;;;;;;;;x
PROV3346;Glan;;;;;;;;;;;;x
PROV3347;Malaybalay;;;;;;;;;;;;x
PROV3348;Bislig;;;;;;;;;;;;x
PROV3349;Tagum;;;;;;;;;;;;x
PROV3350;Kalawit;;;;;;;;;;;;x
PROV1057;Kizlyar;;;;;;;;;;;;x
PROV3351;Tskhinvali;;;;;;;;;;;;x
PROV3352;Gori;;;;;;;;;;;;x
PROV3353;Telavi;;;;;;;;;;;;x
PROV3354;Martuni;;;;;;;;;;;;x
PROV3355;Stepanavan;;;;;;;;;;;;x
PROV3356;Sumayquit;;;;;;;;;;;;x
PROV3357;Azari Shirvan;;;;;;;;;;;;x
PROV3358;Quobustan;;;;;;;;;;;;x
PROV3359;Masalli;;;;;;;;;;;;x
PROV1051;Cerkessk-New Maykop;;;;;;;;;;;;x
RUS_1056;Eastern Cherkess Plains;;;;;;;;;;;;x
TUR_788;West Istoslavia;;;;;;;;;;;;x
SER_794;East Istoslavia;;;;;;;;;;;;x
TUR_803;Lesser Iskhoria;;;;;;;;;;;;x
TUR_810;Greater Iskhoria;;;;;;;;;;;;x
MON_2582;Southwest Istoslavia;;;;;;;;;;;;x
TUR_674;Dobruca;;;;;;;;;;;;x
TUR_860;Trakya;;;;;;;;;;;;x
TUR_931;Ninwe Plains;;;;;;;;;;;;x
GEO_3353;Ganja-Agdam;;;;;;;;;;;;x
AZB_1389;Zanzegur;;;;;;;;;;;;x
AZB_1386;Eastern Karabakh Valley;;;;;;;;;;;;x
DAG_1104;Dagestani Hills;;;;;;;;;;;;x
AZB_1107;Lankaran;;;;;;;;;;;;x
RUS_1102;Baku;;;;;;;;;;;;x
RUS_1090;Kartvli;;;;;;;;;;;;x
RUS_1098;Hayakstan;;;;;;;;;;;;x
GEO_1095;Egrisi;;;;;;;;;;;;x
RUS_1052;Northern Kavkaz Foothills;;;;;;;;;;;;x
MOL_673;Moldova;;;;;;;;;;;;x
WAL_665;Tara Dacianeasca;;;;;;;;;;;;x
AUS_623;Starodamarsk;;;;;;;;;;;;x
AUS_641;Igaz Magyarorszag;;;;;;;;;;;;x
PROV703;Krakov;;;;;;;;;;;;x
PROV688;Opava;;;;;;;;;;;;x
PROV2584;Bilsko Bela;;;;;;;;;;;;x
PROV685;Katovice;;;;;;;;;;;;x
PROV682;Vratislav;;;;;;;;;;;;x
PROV628;Usti Nad Labem;;;;;;;;;;;;x
PROV627;Karlovy Vary;;;;;;;;;;;;x
PROV684;Opoli;;;;;;;;;;;;x
PROV826;Korfuz;;;;;;;;;;;;x
AUS_625;West Cislavy;;;;;;;;;;;;x
GRE_826;Peloponnesos;;;;;;;;;;;;x
KUR_890;Wan;;;;;;;;;;;;x
PROV890;Wan;;;;;;;;;;;;x
KUR_925;Urmiye;;;;;;;;;;;;x
PROV1110;Urmiye;;;;;;;;;;;;x
KUR_928;Kirmasan;;;;;;;;;;;;x
PROV1117;Kirmasan;;;;;;;;;;;;x
